1	 479	 1
1	 478	 1
2	 478	 1
2	 1157	 1
3	 1157	 1
3	 479	 1
4	 445	 1
4	 479	 1
5	 1157	 1
5	 445	 1
6	 444	 1
6	 445	 1
7	 478	 1
7	 444	 1
8	 1159	 1
8	 412	 1
9	 412	 1
9	 446	 1
10	 446	 1
10	 445	 1
11	 445	 1
11	 1159	 1
12	 411	 1
12	 1159	 1
13	 445	 1
13	 411	 1
14	 1160	 1
14	 378	 1
15	 378	 1
15	 412	 1
16	 1159	 1
16	 1160	 1
17	 377	 1
17	 1160	 1
18	 411	 1
18	 377	 1
19	 1161	 1
19	 378	 1
20	 1160	 1
20	 1161	 1
21	 343	 1
21	 344	 1
22	 344	 1
22	 1161	 1
23	 377	 1
23	 343	 1
24	 1162	 1
24	 345	 1
25	 345	 1
25	 379	 1
26	 379	 1
26	 378	 1
27	 1161	 1
27	 1162	 1
28	 344	 1
28	 1162	 1
29	 1163	 1
29	 311	 1
30	 311	 1
30	 345	 1
31	 1162	 1
31	 1163	 1
32	 310	 1
32	 1163	 1
33	 344	 1
33	 310	 1
34	 1165	 1
34	 278	 1
35	 278	 1
35	 312	 1
36	 312	 1
36	 311	 1
37	 311	 1
37	 1164	 1
38	 1164	 1
38	 1165	 1
39	 277	 1
39	 1165	 1
40	 1164	 1
40	 277	 1
41	 1170	 1
41	 177	 1
42	 177	 1
42	 211	 1
43	 211	 1
43	 1169	 1
44	 1169	 1
44	 1170	 1
45	 176	 1
45	 1170	 1
46	 1169	 1
46	 210	 1
47	 210	 1
47	 176	 1
48	 1171	 1
48	 177	 1
49	 1170	 1
49	 1171	 1
50	 142	 1
50	 143	 1
51	 143	 1
51	 1171	 1
52	 176	 1
52	 142	 1
53	 1172	 1
53	 144	 1
54	 144	 1
54	 178	 1
55	 178	 1
55	 177	 1
56	 1171	 1
56	 1172	 1
57	 143	 1
57	 1172	 1
58	 1173	 1
58	 110	 1
59	 110	 1
59	 144	 1
60	 1172	 1
60	 1173	 1
61	 109	 1
61	 1173	 1
62	 143	 1
62	 109	 1
63	 1174	 1
63	 110	 1
64	 1173	 1
64	 1174	 1
65	 75	 1
65	 76	 1
66	 76	 1
66	 1174	 1
67	 109	 1
67	 75	 1
68	 76	 1
68	 77	 1
69	 77	 1
69	 1175	 1
70	 1175	 1
70	 76	 1
71	 77	 1
71	 111	 1
72	 111	 1
72	 110	 1
73	 1174	 1
73	 1175	 1
74	 342	 1
74	 308	 1
75	 308	 1
75	 1176	 1
76	 1176	 1
76	 342	 1
77	 1176	 1
77	 1177	 1
78	 1177	 1
78	 309	 1
79	 309	 1
79	 343	 1
80	 343	 1
80	 342	 1
81	 308	 1
81	 1177	 1
82	 1178	 1
82	 309	 1
83	 1177	 1
83	 1178	 1
84	 274	 1
84	 275	 1
85	 275	 1
85	 1178	 1
86	 308	 1
86	 274	 1
87	 1179	 1
87	 310	 1
88	 310	 1
88	 309	 1
89	 1178	 1
89	 1179	 1
90	 275	 1
90	 276	 1
91	 276	 1
91	 1179	 1
92	 1181	 1
92	 277	 1
93	 277	 1
93	 1180	 1
94	 1180	 1
94	 1181	 1
95	 242	 1
95	 243	 1
96	 243	 1
96	 1181	 1
97	 1180	 1
97	 276	 1
98	 276	 1
98	 242	 1
99	 1185	 1
99	 1186	 1
100	 1186	 1
100	 212	 1
101	 212	 1
101	 246	 1
102	 246	 1
102	 245	 1
103	 245	 1
103	 1185	 1
104	 211	 1
104	 1186	 1
105	 1185	 1
105	 211	 1
106	 1187	 1
106	 212	 1
107	 1186	 1
107	 1187	 1
108	 178	 1
108	 1187	 1
109	 1187	 1
109	 1188	 1
110	 1188	 1
110	 179	 1
111	 179	 1
111	 213	 1
112	 213	 1
112	 212	 1
113	 178	 1
113	 1188	 1
114	 1189	 1
114	 179	 1
115	 1188	 1
115	 1189	 1
116	 144	 1
116	 145	 1
117	 145	 1
117	 1189	 1
118	 145	 1
118	 146	 1
119	 146	 1
119	 1190	 1
120	 1190	 1
120	 145	 1
121	 146	 1
121	 180	 1
122	 180	 1
122	 179	 1
123	 1189	 1
123	 1190	 1
124	 720	 1
124	 719	 1
125	 719	 1
125	 1191	 1
126	 1191	 1
126	 720	 1
127	 1191	 1
127	 1192	 1
128	 1192	 1
128	 720	 1
129	 685	 1
129	 686	 1
130	 686	 1
130	 1192	 1
131	 719	 1
131	 685	 1
132	 1193	 1
132	 687	 1
133	 687	 1
133	 721	 1
134	 721	 1
134	 720	 1
135	 1192	 1
135	 1193	 1
136	 686	 1
136	 1193	 1
137	 1194	 1
137	 653	 1
138	 653	 1
138	 687	 1
139	 1193	 1
139	 1194	 1
140	 652	 1
140	 1194	 1
141	 686	 1
141	 652	 1
142	 1195	 1
142	 653	 1
143	 1194	 1
143	 1195	 1
144	 618	 1
144	 619	 1
145	 619	 1
145	 1195	 1
146	 652	 1
146	 618	 1
147	 1196	 1
147	 620	 1
148	 620	 1
148	 654	 1
149	 654	 1
149	 653	 1
150	 1195	 1
150	 1196	 1
151	 619	 1
151	 1196	 1
152	 1197	 1
152	 620	 1
153	 1196	 1
153	 1197	 1
154	 585	 1
154	 586	 1
155	 586	 1
155	 1197	 1
