1	 3.432999e-03
2	 1.227205e-02
3	 1.108371e-02
4	 2.381640e-02
5	 1.391321e-02
6	 2.098690e-02
7	 3.490012e-02
8	 5.198366e-03
9	 2.970175e-02
10	 3.138363e-02
11	 3.516482e-03
12	 3.490012e-02
13	 2.266879e-02
14	 1.223133e-02
15	 3.490012e-02
16	 1.395394e-02
17	 2.094618e-02
18	 2.959227e-02
19	 5.307849e-03
20	 5.239090e-03
21	 2.966103e-02
22	 3.142436e-02
23	 3.475758e-03
24	 3.490012e-02
25	 2.270951e-02
26	 1.219061e-02
27	 1.396005e-02
